"dataset_id","n_abnj","n_all"
c635b4dc-5d0f-4414-80ad-fe6522ad7677,0,179
c683d802-a110-4043-95b3-3a20a7c57608,0,239
c697826c-1da7-4916-a387-e35008a90415,0,14891
c6ac36b6-2d0c-4d86-9bd1-d5401045e33b,0,14638
c6ba655d-4fed-43ec-8689-9375123dbfea,0,370
c6c6e058-20aa-42d1-aa78-8a57413a840e,849,849
c6e7b1fb-6fb6-43dc-b65a-357aa6ed3d3f,0,117
c6ea3c9e-d55e-4927-91e9-da8a40c324ba,0,25
c7243636-85ff-4c99-8b5e-bb0a7dcb9e78,0,10120
c75e8721-083c-47cf-8d85-66a171f91cb5,0,2011
c7648951-8013-4916-b41f-7500b7a56ce6,0,53
c775c4b3-a151-4352-98f4-ce8e5bea3144,0,164
c7765899-824c-4cd7-be5e-40a17eeddacc,1,1
c7796179-94ff-4620-98a5-ce066e83f7ef,0,949
c77f9e8e-d2fe-4286-b3be-ddb7e18a8e28,280,752
c7dc832f-8083-4622-b94b-2c12b9a1d1f7,0,6
c7f56175-96a0-4e82-b4ad-3acf55b2b46d,0,165
c847a122-9aab-4f67-b404-ebbc581fa57a,130,177
c84c169e-4840-4e2a-9f3c-9accdbd26b81,0,1312
c8599dea-313b-4b48-b10d-f9cbca4c83c7,516,590
c85d211b-8d87-4ab8-8269-6ce26d53ee94,0,1553
c85db0aa-48bb-4d72-8597-c956d642e4a7,0,520
c862cc27-2df1-452f-96b7-b338f5511489,0,38
c86a2054-92fb-470c-9c1c-aa09a05aa22e,0,1297
c871a755-f66a-49e6-8024-86bf700c1210,942,979
c8805f92-b7f0-487f-bbd9-42073e651377,0,1756
c893d2ee-0197-4b01-bce1-b024a0cc0f25,0,137
c8bfceb4-394d-4cfb-8151-07c992c5d3c1,0,82
c8f6acf8-cfc4-42f1-86c3-adb8ce0e1fd5,26,406
c9199fb8-fd9d-4137-a3bb-63a127977c67,121,27437
c91bedb0-5fa7-4d3d-80c4-fd4a3bbafdc0,0,322193
c930bc86-a21a-437c-82d0-ad83306303f3,0,69
c94e8660-a699-4819-bac4-17d663e93f22,136,156
c96e22c5-7f34-402b-a83d-17a4c7b93f56,442,445561
c998748f-0dd0-4c5f-bb7d-1663ce3dacad,103,629
c9bf012b-0e7b-44fc-b2af-d036da49489f,0,4228
c9d2435b-9da0-4c0f-ae28-69b53d5d027b,0,189
c9ef68c5-b82b-4545-9d7c-aeaebcc5e99f,0,35
ca341e27-4fb5-4b65-abff-9e0d75e0572b,0,103
ca3abe4d-379e-4d65-a90f-8c5514491972,0,102
ca3d16d7-e6ed-4066-b127-8df4700d160f,0,3194
ca3f5618-f328-4417-83fe-8ca85502a4d0,0,235
ca6b412a-6106-4c21-8a0a-9d51be84a3c8,0,169
cad31b12-0f59-4abf-9109-cb09ea40c297,0,7576
cb088461-c585-40d3-bf7d-93000bc88caf,0,70
cb0e688d-4507-4b65-a8ae-9af0c58f8e37,0,2038
cb4f80b8-ac98-4b22-a4bd-584e20c9de63,0,120
cbc36664-9b37-4a36-bd5c-d2fdca6260d4,0,91
cbe5c6ff-26f1-460d-8aee-557cb911a9bd,3618,9274
cbeb596a-613c-4449-a09e-f9a7ea091436,1,42
cbed8acb-c59f-428a-b25e-932b1a48af55,1,84
cbf2f660-7224-4c6f-b889-716bb34dd86a,76,173
cbf6cf0e-b78c-4257-8c46-436ff991b6e6,0,187
cc070a90-f892-43fe-b0f5-b6b5222d46db,0,197
cc082560-acd0-4789-84f2-eb4da0bb20ce,0,2769
cc0e59e2-ad95-468f-b763-4b8c046c23bd,0,53
cc71e613-d8dc-4e20-838f-d623b63562c0,3974,3974
cc744101-0484-47ce-8ab4-7bdb750bedbc,0,1716
cc7481dc-a015-46e7-98b6-2ad7374886e6,0,6884
cc7812c6-153f-4cf9-998f-6bb1f53561b5,0,116
cc7ce2ff-17bc-4382-8c51-aefb1633cc29,0,54
cc8cfc8e-3ce7-4071-a2a4-9c2525d64d1a,0,265
cc8f28ce-e48d-4945-abfe-9d150a22dcd6,5652,7138
ccd6a395-a14a-49ce-afca-fd478007f19c,0,493
cce047ce-e38f-4007-b5f1-1eb4ec203879,0,6
cce3d3c0-b9fc-4d03-b528-12e75ba4df87,787,787
cd23a389-b511-4bba-8da8-e26d3d00cb0e,0,229
cd388552-daf0-416d-9198-23dee07d3f4d,0,315
cd42b44b-2560-450d-88e7-70b5778d0194,0,1728
cda0da6a-9a18-4ed9-9077-ed4ad461d9f3,0,175970
cdcddae2-a8e0-4c86-9e8d-f85134876937,49444,127523
cde3ac59-8807-4b1e-a9fe-5fce8db2505a,0,1106
cdfb6d8d-14d1-4232-aace-35ba00ff9e12,0,1494
ce1d93f3-8b0f-4ee7-9a4d-0393a6ec7fea,6055,139730
ce258d5f-3097-412a-a969-112f34f9169e,0,2
ce3c5c7d-daa0-42ed-9cdb-7100b1274b55,0,33543
ce58a8e2-2314-4cc9-baa7-2b456ac6999e,0,181
ce753762-62fc-4664-88b5-43c8e917e4ba,0,506
ce92b079-6389-4880-99d8-1a97fb171211,0,851
ceadae05-556d-4a3a-ba44-f688d04ceaa2,0,40
cec21074-052e-4e1c-99b1-e56ec8d5c0ae,51,6535
cedc6c72-33a4-455d-a23d-b95602ec4fcd,0,105
cefa0800-aee5-4f54-8bab-e0083b19a81f,0,7
cf2113ef-d5f0-4586-9fc6-4b208e0bc245,0,3606
cf2e7bbe-9fe9-4f1f-a71d-e34aedacd0f6,0,3161
cf30012c-72dd-4a95-8076-d556c5773dfb,255,5426
cf64ae4a-7044-402a-8802-8790e6c93f3d,0,3663
cf674a5c-d45e-463b-b6bd-327fa6a58d6c,0,5165
cf78d68d-fc40-4f89-81ed-d64462660175,117,1642
cf7ca5df-0032-4f17-8306-0c5c08dbda6a,0,22
cf8225f5-0acb-4c09-b6ea-eb6e42874c64,0,689
cf8608fa-f677-423b-acff-a06aaf6130b0,19,19
cfc56587-48c3-4e3d-9350-3a4d9a28b681,0,460938
cfcd9add-85e3-42cb-b162-72a7e915d0d5,0,32
cfdfb895-2d65-47ed-bb2e-827cad0350af,0,776
cfe87ba0-c6d2-4408-9378-1dca60cc6194,432,2339
cfef828b-0339-41f0-8599-00ba83cee549,0,10
d001ebb9-0fea-4931-9544-048f57b15c0b,0,168620
d0080b42-a3b2-46b2-8957-3b20facd151c,0,38
d0544c88-49bd-4141-ac3c-f97537fc11b3,0,149
d054afae-bb0c-484e-8658-d92b41ff9d7d,2536,70705
d092651c-d9b4-4583-a6c0-78e98a1dfbec,1,13
d093a66f-2a5b-4f1e-b051-12f5ab4dfb6d,25,25
d0cd17d6-ea01-4c5c-966d-2c907b0add82,0,44
d0d3ccce-e385-4e37-912a-a12133c7b9af,0,607
d0dc72dc-0a2c-42f3-8ef8-e9c21e0d9b76,0,11737
d0e5f1d2-75ba-4905-8c54-204e9dc3a425,1,59
d0fb113f-bead-4429-9fc1-e863e77b0dd8,2091,2091
d0ff251e-b059-470e-88b6-aefa546f6ddf,0,557
d1001fdc-d4a2-4d01-bcd2-2e122f2ca537,961,126292
d104db68-63cf-4f34-b92a-54bd55a07394,5527,236648
d11b19e7-4103-4cf5-ad4e-8c6c2cfb2e6d,27,3699
d1277b79-1ca6-49d5-ab3c-2f7346a97e0e,0,8
d13ec1f1-d82a-4cdb-92e9-3f2144bf7a2e,450,60445
d185e4ea-16ee-4af3-8487-eaf04dc38d39,0,573
d18a53db-1296-4ef5-a43d-a4d35d0893ec,0,1396
d18cab20-e851-413c-8ded-ebe899965b1f,0,12418
d18d8386-a08a-4459-98f1-c95220847bed,0,3789
d1acb2c3-e9a7-4e8e-89a0-c0940de3e9ea,7,164
d1b0fc23-d1f1-4ccb-b369-eb1525d23c55,4504,4504
d1b4b08f-d53c-4d0d-a17e-0649c3d88050,0,614
d1b61ade-eb7f-437d-ada1-1cf2298ef4e9,0,1350
d1c53013-998f-4ee1-8664-7b0d25a2fb8b,0,870
d1dd65ec-fc75-480d-ab5d-4a4379603173,0,15106
d1df1c46-fc03-4c9a-80ee-c7af45938082,0,2321
d1f1ca8c-e78e-4a82-8fe3-771e27214f1d,0,12
d2121da0-aa03-49bc-a9ea-f6c2c02c837a,359,359
d22a7c68-b90f-4e6e-a112-fae8218eeadd,0,520
d234f781-f1c7-4ca1-b806-ea175dec20f1,0,495
d2411364-c395-48df-b2b8-4095188fbe45,268,282
d251cb06-8be1-4463-a97e-574b5eca43b0,2,342
d26681b3-e066-489d-84c2-9da36a4e0475,0,17
d286ae50-ea29-4aa4-8028-2e6e5945a039,0,4129
d28c14f4-1e78-4519-8b13-2948d5ec7d6f,9,9
d29d7aa5-08e0-4c1f-9b1c-3b46b3b93563,0,2685
d2acb3d6-c1be-4733-b52f-f7a3e270b0c2,0,2844
d2bb9157-f532-41bf-a22a-7286fc1d9865,0,808
d2e894a3-b5df-4c2a-a845-dcfd57192593,0,180
d32266b4-d98d-4eed-8207-57dff1f14cc4,0,43610
d336561d-87fa-484e-95ec-385078233bf3,79,1013
d338c518-7193-47a1-8922-bc71b54849f5,35954,65441
d3578881-e33b-4f73-8e4b-8dff1a4efc84,0,10361
d3949eb1-ad8f-44fc-8e44-46c5f138126f,0,11100
d3a0ec3a-b3fd-4393-b9fe-8f233d78fd77,0,1803
d3bdc700-fcf1-42ee-9587-e38287cf9f46,3,628
d3e1e641-b33b-4427-8a5b-d98995c5baf0,43,89
d3e87cba-02d1-4609-8edf-8b5b1109230e,0,110
d4104a3b-5ec7-496c-aaff-546fe5d86948,1440,1440
d415e34c-b2fa-4795-b429-c9effe97d9c9,21,779
d42b44d5-4686-46f9-b42c-732e47aa310b,0,30
d446d7f3-19c6-4e91-93de-1d030bd57116,0,55
d45704f8-c04f-4b41-bb3f-1deb97ce24b5,0,142
d4605821-3213-472a-9c45-55878f8ab4e7,566,9311
d47605aa-8460-484d-bf15-3ccc7beb2eb7,0,73
d48a64cc-f528-4a98-80c5-b4b2d0fdb39c,0,2748
d48e5611-66c8-49ca-ab4c-9f3bbc93abea,32,40
d4c39034-1737-4833-b5c8-71de96d06f84,0,989
d4d8198e-3c65-4aee-801f-7e6d817fec27,0,40
d50e0443-4d84-4bd9-a5ad-4d417a7607e2,0,451581
d53e35de-220e-4ce1-b670-41488d89a045,0,1073
d5479acf-29cc-44b3-b3d7-bd4e40f83efc,0,927
d556b9d4-7625-4aa2-894d-441eabae47f7,0,36632
d5645e8d-11c1-454e-8a79-960cd2681d6a,7808,49152
d58b22d0-0c37-4b14-ac93-bb558dfe06f6,17,381
d5cd9197-6fce-46f4-a3da-070fc9a6aa8d,0,1259
d5e487cc-b306-4ee0-869c-3ab2d1f83740,0,81
d60a4110-b7ee-4bee-855e-b0d1c070fd99,0,3
d6133bde-7444-494a-9f47-25d47f7a310e,0,6279
d617efbc-d1d2-4ad0-887e-bfaa36f2cef3,0,690
d64477cf-491f-4de5-8291-8c07986fa37e,168,321
d64c0db0-78b6-4596-890a-97144cfe549e,0,5244
d64dc1a6-5670-410e-8bed-1489c03fb016,65,785
d672d7b8-6266-457e-b821-37484590ea4a,0,17
d67b860f-6be8-40e7-b822-31aa2c85f5f6,73,1303
d684d4e8-5cc9-4669-a117-d8c7d5e1654a,0,283
d693db92-729f-4ba8-8d0e-0d8d2e188ba8,0,146
d6ad9834-484a-44bf-a226-0213b7df2d4a,0,2333
d6cabe16-b1e4-4636-bb69-b7aa615978f3,219,364
d6d4a3ff-17ce-4743-ad88-49caef750c6a,192,192
d6d50ee3-095d-4a8c-ba6b-7a83bdd4f28c,0,514
d6d6fe4c-425f-4ce7-bf28-7a6befaeb413,4718,114408
d6e71897-684a-49e4-9c22-19605d626c2a,8,2029
d6fcd171-ee34-4fba-b03f-78290accb814,0,1680
d701f5e8-c817-4a17-840b-729510a111ce,0,255
d71b2bbf-a9c2-4b8c-b2e1-f2dc43910ad4,0,6
d74cf62f-cb40-494f-abe5-5b447a32c401,0,13
d77428ad-ca28-4f5a-8ef5-d4a8f4053d65,465057,2146112
d7983b93-795f-4dab-ad1c-3cfc04aeb9bf,0,65
d7b10a4b-e588-4cf6-a5da-3064cab00af4,0,135
d7b728ec-77e3-4799-91b5-9298e624d42f,26,67
d7c2b12a-0a12-4b16-8bfe-79fabde4cb8c,0,836
d7d2f70c-d8fb-4113-abdd-cce1753760ad,0,999
d7db88c1-6dd1-4dbc-ba5b-14067e91652e,0,1731
d835b33e-1e12-459b-b7ef-33e540252648,1,5
d87dc4fc-5b0f-49c4-8e7c-14af4081fce3,0,838
d87ed810-1fc3-4ebd-98b0-d0dc7d0897d9,0,114
d8afbdfc-65d8-4689-91f0-602018b67080,0,882
d8bfad4d-f013-460d-a0f5-e04d53bc5cde,0,16352
d8c02629-1336-4080-a8a9-f82922b3e398,0,556
d8eac0e1-f1ad-4ff1-abb2-71319ebcd405,0,2831
d8ecc69c-1171-47d2-8cd8-e8a226e449c7,0,33851
d90281b7-cce9-49a1-b27a-1226a90b6777,0,112
d9118970-796c-485d-9d2c-b6853283907a,0,4681
d9148b5e-251e-4ea0-b36f-80c7837c55d4,20987,20992
d915a4e2-9263-4bd3-b827-2ebccd293bfb,0,109
d94f3ea4-4519-4eb0-9d03-5cfc1caab13f,0,46377
d979d58a-746a-4e40-a9ca-94c025b5bfe8,635,16998
d97d80fe-773a-4891-8179-47f346456783,701,1163
d98337e1-977f-4e4c-bd02-ae0aa69caa3a,0,652
d9a20f0e-2653-4f02-a1ed-eb90782f6b09,18,14666
d9a55b00-17d0-471b-bd49-6f97c8a08f1f,0,878
d9ae9e68-540d-4fae-be3f-1f58bcf1a3aa,0,27
d9beb060-107c-477a-8807-d1c4ec04aee3,0,2063
d9c113a6-44b7-429c-920d-3ee162670c14,6,19
d9d55990-19b7-4691-ac31-af8c905174ed,0,517
d9f970f0-42b9-47d3-ae72-ece9a0b01451,0,445
da08b255-ad56-4e0c-8ee1-2c9ce02e3062,0,124
da0bd2d0-e6f4-4098-9374-8d8d98d4dabe,0,183
da4310ae-a799-4e7a-a542-0cbc9aeb4930,0,68
da77ef95-bff6-43f9-8af8-2a1dfa400ba8,12,64435
da806218-f44b-4a1a-bfe3-4ad4aaf7a23b,0,1670
da8bcf38-305f-4d2d-b526-f0e8d2e07dc4,0,9024
da8fdd30-128f-4f94-801e-4bbf6bc0ba9e,0,2962
dac1409b-6af7-4109-b498-f47ff0ceaeba,0,1866
dac1f0ac-24a9-4b89-b2af-ab84a23c9a26,1157,1529
dadfd175-24ad-41bd-a04e-795149274f66,0,1665
daeb7864-98e9-4441-95e5-c5544995acc6,3072,3072
dafba9fd-f35c-45dd-97f0-bb70fc15d19c,41,912
db07ed8a-5f8a-436a-8b3c-5d63e93b6d84,0,788
db322fe2-3666-454d-8532-c218e803f226,1,37
db46edeb-837a-45e5-9e67-2bdc7fa1150c,0,47
db675b3a-32e4-4863-acf5-3b10c2113522,0,2485
db6d193b-cc98-46d3-8418-a15fc9f54f83,0,617
db99b405-1b51-432b-86b6-cc77465d08c5,0,879
db9fe431-d303-4edc-bf76-a3c270daf1c9,73,224
dbb0d702-c985-4b7f-806c-d8e4244d8834,0,496
dbec528b-7278-49bc-95cd-855025323e6d,0,14
dc39bfb5-78df-4919-b62f-c0d18782a29a,20,246760
dc589375-8701-4f8f-808f-ded341d281d6,0,17519
dc5e998b-8b88-495b-9901-6de1c6831d86,0,462
dc9c4c41-ec01-422f-9770-fb2061570142,3413,29662
dcb057b5-c33a-4289-b709-2fc75555fcb0,0,51000
dcbb8f12-c869-4d31-aa8b-23abb27898ce,0,154
dcfd7b00-e5d5-489b-9843-e8364f6a2a52,0,961
dcff3bc2-1c46-4fab-9dbf-628550094a30,3,48
dd06d0ae-bfdd-48c0-89b8-e3ec5f81d88e,11,58
dd308c19-de52-4367-b7b6-fba4e1dac4a2,0,48
dd7b09c3-137c-443d-a145-2401f400c441,22,9710
dd836bf9-cdfd-4f0a-a356-1e4620c21e0d,0,263
ddb391eb-e918-4eb9-8a4b-65bddba563a4,0,11
ddc5a74e-79b0-4ed7-a8de-ceed75bc341e,0,28711
dde3f81b-dc2f-4fb0-92de-a56fcdf6c63d,0,425
de0023cb-9de4-4e5a-86bd-e900e400e5d2,0,323
de164752-b2a3-4857-b73b-04c00c0c801e,9271,9271
de2563c9-b74a-406d-9fa5-5a5fd251750e,0,18
de288f68-eee0-437c-bcb0-7a0d78b4c99b,185,259
deb2ab69-667a-4107-9c09-3456f91b2dc1,0,29
debac92d-2557-4336-8533-b0b748ee6d2f,0,47
df1970cb-fd9a-440a-9547-7ee6ec2605bc,0,5775
df25ba8b-a22c-4f54-b145-76f2aa3b0341,23,2000
df2d175e-83d8-438e-99ef-9067ea32275a,0,1146
df357e71-f6b0-4dcb-bd41-1bed236c9f30,1,12
df3a0685-7654-4a5d-ad0a-34ff28e72a18,0,72
df50aca5-a1f9-4ffd-800d-6e6aa24240e8,52,107
df9b9872-1d9a-499d-840b-66178b3bcaac,13,2000
dfa763e6-4a7a-4b88-96c5-1512cee68cc6,0,6351
dfb911f2-138a-42b4-95d0-37ed041b9490,0,17074
dfd165db-836d-4426-bb24-53db9b6927ff,0,1774
dfeee5b2-a48e-4156-969f-669e87f3fb8b,6,19
dffd0944-b2d6-4bc7-b7a5-0db7063cbaca,0,1450
e00e2de4-7e7a-4fae-a1da-d3b49aefbf08,56,13213
e01f8fc6-6ead-40b5-ab19-a7023f7e015b,0,190
e026ee7c-dd05-443d-b863-3a9537492a3d,0,1564
e03f8301-c5ce-4ed1-8dd7-c6b982707734,0,112
e042232b-22df-480e-b7c2-d0e6f74aa7e0,22,22
e06daf5d-9e6b-44e1-a6a7-cc91a3ee1f3b,31,39025
e07a3d69-3134-4d5a-8a29-a17f706c1d71,0,13897
e09d9c14-b5e0-4f92-83ef-9062d94b91ea,0,2418
e0b4fe1c-e180-4740-beae-ee463696a28a,0,4324
e0be5727-5158-4de3-a3df-2e5b3e9d8c07,1005,1498
e0d62e51-9cd3-4f53-adb3-fd850e4cf978,0,1006
e0d98cef-7b09-496e-9a5f-2a6ecaa9b8a9,0,4
e0f0c50e-70f0-4185-89bd-ce62e2deaaf7,0,277
e13f0a51-f810-45d6-9503-64ecd7bedd70,4092,4092
e1596349-f981-4d71-9ab6-1c3e364f668a,0,600
e168c19e-d9e9-447c-b077-1faa487df4a6,3059,64882
e191604f-fe12-424a-9bc7-98100d969515,0,50888
e19c7a38-8a8f-4c95-be7a-983733ca1069,0,38
e1a0a99c-71bf-4e59-908b-ceb442d9efbf,0,5790
e200c959-d309-4d9f-8cd5-e390bbce17a7,0,11023
e22b7277-2eb7-4e2f-8111-219ed29174db,0,13994
e236b3f0-ea8c-42a9-b699-9ea9466e598c,0,219
e23bf817-593d-40d8-a7a3-6823d741d50b,0,1142
e2813769-7971-4462-b000-ed79b160e4e9,0,107
e285d9f4-c55d-42c0-805d-a566c2c58a45,0,59335
e2f1ca4b-7b45-4241-8d9b-2c38f5ea6fe8,1,39
e2f41810-e85c-4531-a213-e441175f0fd9,0,1654
e2f42da0-3dc1-49b0-8fd2-6bcc08d47925,0,436
e315b2de-87bc-41dc-9933-a8398de4e935,0,1688
e32ff326-333e-46c3-87c4-7641aad2fc9a,0,4067
e3394767-0910-462e-b01f-a43eaa524a07,0,3
e34900cf-712b-4098-b846-c7cf19628d38,15,468
e35fcf81-e749-4bf5-a22c-b6e1cad8cbea,0,36891
e36a9445-2b01-4088-aa33-cf331ae23eaf,1,7721
e36e3421-8bc9-47e2-aa60-7e367a889397,25,94
e39c5a48-b8ae-4f7b-a63d-3b7aae16c4cd,22,26
e39eff49-8eca-401d-830a-6744cbd3ef1d,0,182
e3b4b30d-f75e-40f1-9ec3-ef7c5ea4d29b,436,917
e3b7d014-2ea6-44a4-ab17-19da017db40f,0,1976
e3c359b0-ac7f-4360-a788-6e19e286d155,73,93
e3d70328-6875-4fe9-b186-32a5fdd2a18b,0,3139
e408c07b-408e-43f5-93e2-3957dd80b43b,0,9031
e437e667-a179-451d-87ba-96ea827dba9f,0,37201
e44d04a7-71eb-4ee0-95f9-f4001552ce40,0,488
e49ec110-4fc2-49a7-b409-7537312e7d52,0,30255
e4a500cb-901a-4649-8d9d-73c880ada88d,0,1161
e4beeb49-ab66-406f-8862-258789cd00cc,227,18214
e4f384b7-a592-4a7c-8b0e-fd6b6ba10109,0,5
e5272499-c343-4794-89e0-e78bd2f5367d,0,657
e5307faf-7ad0-41bf-9a65-ceb4f699fd60,173,177
e548f7dc-7f39-4597-8258-351bfe98aaf0,141,5739
e54ba46d-583f-416a-ba4f-bb388b1de043,87,2000
e5ab6ec4-5cb2-49c3-a478-58a2236d9e3c,0,3148
e5d5eb76-532a-48c4-9d02-705f68486ebb,0,13527
e60b0b08-b1f6-4472-bc01-ef6b8c760863,0,886
e61983e3-b3ee-4535-8c40-32c20b7e7390,0,2
e62bd21e-63ff-41d7-a656-f765816e2800,123094,149396
e637e966-2a6a-47db-aced-94e1910c0db9,0,91
e64fd081-4b4f-4883-bdfb-10f829816c36,10,779
e6513ed4-0c07-400c-8ec4-9b54b664cdb8,50,50
e6555856-e776-49b7-b0d3-2a5408433ef5,0,468
e668dcb3-24cd-4d87-8835-e14d1961cccd,0,136161
e6a83c3f-8a6b-4470-8054-e4fce4576033,26,1276
e6b54a48-48f8-47ae-9b71-f439e1f0aa6f,0,2897
e6c1ee03-56a5-45b6-aa82-25650d010a6d,0,4497
e70adc9f-c4f3-4685-a5f7-5ba8e4a6da14,0,308
e71d452f-615e-4654-b78d-35b8a1d91936,0,5532
e724b7a8-b199-410c-a23c-1d46627df133,7137,16689
e72b87e0-6a52-4e94-a0b0-f0401d41841f,33,602
e747e202-4eee-430a-9894-809aa24971fb,0,1053
e748c7b0-7bd4-48d5-89bd-dd463131f410,0,3648
e7533572-7d3f-41e1-9386-337d113a486f,0,2121
e762b049-2bb2-4b6b-ad53-064cc1d47acb,0,32
e77f1b7f-aa81-4e0c-8e88-8ac436453d7f,0,1211
e7c86904-aac7-4a17-a895-99a54c430d80,2,225432
e815809e-fcb5-4ee7-8edd-639aa4b4892d,1917,37325
e830dc46-156e-4646-ba4c-6d305580f167,0,6110
e83229a8-2533-4cb3-a4cc-a00c20c43c1d,0,3822
e835c407-7c5a-445c-9e5a-d130e5ea2fd1,3,29
e87af9fb-c8ab-4786-b1df-9ccec338d737,0,357
e87df918-8c99-4add-909b-3a8364e0b6aa,17,32
e8899ef5-fce4-40cc-9cae-327fd729e4f4,0,2711
e8b9abeb-787f-461f-ad0c-36ddaa489b04,43,138
e8c2a9de-09d9-4301-a5f6-9af5eaa1ed12,0,15837
e9266958-784b-4d88-ac36-a1a59d215692,0,7089
e92b6433-c003-47b2-8f46-6a1e87db48c9,0,8469
e936bf98-ff98-415c-94bf-d4a963443306,0,23
e9380dae-ecde-4e00-b780-45d3850ae7aa,494,670
e93abd3f-5e87-42d7-af73-69fcb741973d,0,419
e963709d-7ac6-4fd2-a199-299382d85e80,0,156
e971710e-054e-43f2-b23c-c149d6c76cb4,120,58156
e972a6ab-3015-433a-8ad9-705d4939a28f,0,1233
e973318d-481e-4e3b-8f00-d5c1fb4f3996,5,490
e977981a-6af0-4ca8-b048-e375c9f5606a,0,132
e97ffc58-cc04-4a63-9360-440c4441fdf4,0,957
e98ad0a0-c948-4933-885c-a04dfc472364,3,49
e98cb4a7-ad49-4891-a191-4ad1e7035f2f,0,2810
e990dc5f-d7ae-4eff-b6da-f096bedbe50a,0,11
e990f0bc-aceb-4361-8ee6-4799bc710ee9,0,71
e99a0e34-b015-4047-a44f-66c40cbaff03,0,293
e99ce119-8ef8-49f5-91d5-7770ea6d09fa,0,708
e9cc1925-cca9-4324-af17-8abc2b89e336,0,43
e9d28b60-2fe8-48a4-89ec-a1f3ad46607c,0,146
ea0c1889-1f80-4d1d-80d7-ebec664e972a,0,1527
ea2e6813-2342-4791-8931-527a6d79de28,0,4758
ea46cabd-f49d-4d3b-be46-7d71ce7cf7f6,0,60
ea56993e-93a4-4a6f-9040-60e63976360d,246,861
ea61c258-8998-45ef-916b-002b53666c36,0,2707
ea759464-5a9d-4b8c-83ce-858e57240d6e,0,24348
ea84229b-38bc-48ec-8edd-ffda90b93731,0,245
ea93b52d-23aa-4be7-9686-a56be3b3ee2b,0,41972
ea962cd8-a6a5-4c1e-a2d2-5de6fcc5fbc8,0,677
eaae2852-255f-45b3-a345-dfb0bf20e6a6,0,109
eafec904-8060-45a1-afe7-620214d22289,0,13
eb28b640-f0e4-4fff-9e8b-a9792057bc1e,0,773
eb5a052f-428e-4a6d-8058-3785c9356df7,8720,9139
eb8e648e-fb5b-4fe5-af6f-993ebe5487d2,47,50
eb92217b-a966-4bf0-9cb8-0973b1f94831,0,974
ebd2e3c0-d0f3-44cd-b005-650aea728aa8,0,1262
ebe7ffad-b134-40d3-b3df-21b675c4bcb1,0,93450
ebf8e377-ecac-40f8-8177-dec6a99639a4,0,1396
ec007a37-9dbc-4abe-827e-e320ac52486f,0,48
ec28374c-a11d-4bb9-89a1-7189127f4fd8,0,207
ec3f819d-4e9e-44c6-8143-83d60cb84737,140,5650
ec6bfce3-b62c-4a2b-b071-0d5856def57f,0,1331
ec7a8328-a85c-42ef-9f09-98efd5316657,0,21
ec8c1697-ecc2-41e1-904d-652e0004e4b0,0,551
ec9df3b9-3b2b-4d83-881b-27bcbcd57b95,0,794717
ecb089bf-3f8a-4202-a304-47ec5e0ddc2d,0,6729
ecd5bbe8-8302-40d1-b32b-581fb8a7d971,0,418
ed4e307d-f75d-4011-8157-d70a5b0380a8,44,56
ed506f13-4064-49b6-ac48-e9f3860c28ac,0,6789
ed50f3ea-4aed-4438-b66e-0466f44e89b6,1,20
ed578762-4306-499f-ba44-13181fd0117a,826,828
ed6a4c12-881b-4d5f-af52-29f10d9b8d8c,0,10
ed776303-7bc4-49f3-b005-9e1388aaab57,0,3873
ed79d234-a7d9-459b-8a92-d87ab6221e8e,0,42
ed8c04c5-199d-4486-8886-698c9b870415,0,3578
ed985d06-bb86-4737-8ade-197837b0af24,1160,3593
ed9e149d-0a88-4b0b-9025-477d408b8915,0,2664
edcfb34c-ae4d-4621-86a9-f089d5c1a6a2,138,138
edef216b-024e-41e4-bec4-7126a482c703,0,95
edfe766e-899f-4870-a156-649288938b53,0,2725
ee0db3ee-3f03-47ed-9964-04b57851da89,78,223
ee210c0d-c165-4b5a-9194-18413b365dc0,0,865
ee975652-147c-47a1-bfc1-052aaa11a60e,0,8
eea36f6d-d0c3-4b36-bea2-c4b27b92853b,0,183
eebe44d7-1557-4750-a6c3-b65c734bd149,0,32
eec85fd3-4010-419a-9765-ea3acf78e073,0,496
eee81b0b-6b72-4963-9f43-ff1631bbfea3,0,16489
ef00fb16-5cb9-40b2-ac95-4d4301bc77e1,0,3041
ef0cac3b-a10b-4edb-82b2-9d98f6308760,0,214
ef18dc0c-ae54-4c82-9f8b-4412ec428de8,3,17384
ef3f8444-b9da-4455-9643-4e99f190d90d,0,117
ef41a91a-b2fa-4319-81dc-6c0285583761,0,90
ef59c278-3436-47ab-a92b-767561555c39,0,835
ef5c8ced-4ab9-4f5b-8e42-d1c6604223fa,186,186
ef7620c2-cf73-41d8-9386-f1fc51893798,0,56
ef83ca4c-8f07-4359-8bb2-929988103f9d,0,823
efc529ed-a8ae-49e7-9e48-92499ef23155,9,78
efe02bea-8a90-48f2-bb6b-d65141295d1d,0,508
eff46ae6-2868-4d3d-a68b-f731cae8689e,874,1045
effb4e73-8d5d-442d-9209-c2fc4c41760b,0,107
f00285b5-7867-4783-a2a0-b2c994ed9ecc,0,315
f01a9dae-db53-47a1-9482-31e03f402760,0,1304
f03be7ad-fb98-4716-839c-0409a5fb678a,0,49
f070a9b6-b425-4dae-b7ca-d492b717dcc7,50,23315
