"id","title","records","institute","oceanexpert_id","typeid","type"
"6a1d743d-5c28-4ec4-9e39-b4c0153235a9","Oman 2006: Loggerhead Turtles of Masirah (aggregated per 1-degree cell)",3,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"6a1d743d-5c28-4ec4-9e39-b4c0153235a9","Oman 2006: Loggerhead Turtles of Masirah (aggregated per 1-degree cell)",3,"seaturtle.org",NA,NA,NA
"750c3965-0b0e-4a9e-ae5d-f7fb944d90f9","Andalusia, Spain. Small loggerheads from a nest at Pulpí (Almería) (aggregated per 1-degree cell)",3,"Duke University",19393,1,"Academic"
"750c3965-0b0e-4a9e-ae5d-f7fb944d90f9","Andalusia, Spain. Small loggerheads from a nest at Pulpí (Almería) (aggregated per 1-degree cell)",3,"Seguimiento de juveniles de Tortuga boba",NA,NA,NA
"750c3965-0b0e-4a9e-ae5d-f7fb944d90f9","Andalusia, Spain. Small loggerheads from a nest at Pulpí (Almería) (aggregated per 1-degree cell)",3,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"750c3965-0b0e-4a9e-ae5d-f7fb944d90f9","Andalusia, Spain. Small loggerheads from a nest at Pulpí (Almería) (aggregated per 1-degree cell)",3,"seaturtle.org",NA,NA,NA
"77b8d6e2-7bec-4adf-a3ca-aa10a439e074","Identification of Important Turtle Areas for green turtles in the Sulu Sulawesi Marine Ecoregion (aggregated per 1-degree cell)",3,"Duke University",19393,1,"Academic"
"77b8d6e2-7bec-4adf-a3ca-aa10a439e074","Identification of Important Turtle Areas for green turtles in the Sulu Sulawesi Marine Ecoregion (aggregated per 1-degree cell)",3,"Marine Research Foundation - Marine Turtle Programme",NA,NA,NA
"77b8d6e2-7bec-4adf-a3ca-aa10a439e074","Identification of Important Turtle Areas for green turtles in the Sulu Sulawesi Marine Ecoregion (aggregated per 1-degree cell)",3,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"77b8d6e2-7bec-4adf-a3ca-aa10a439e074","Identification of Important Turtle Areas for green turtles in the Sulu Sulawesi Marine Ecoregion (aggregated per 1-degree cell)",3,"seaturtle.org",NA,NA,NA
"79766e2f-1256-4ba0-a3e5-f1b6ce348acd","Crustacea ZMK",3,"Vlaams Instituut voor de Zee",6223,3,"Government"
"79766e2f-1256-4ba0-a3e5-f1b6ce348acd","Crustacea ZMK",3,"Senckenberg Nature Research Society Research Institute and Natural History Museum (SGN)",NA,NA,NA
"79766e2f-1256-4ba0-a3e5-f1b6ce348acd","Crustacea ZMK",3,"Christian-Albrechts-University Kiel Zoologisches Museum (CAU)",NA,NA,NA
"79766e2f-1256-4ba0-a3e5-f1b6ce348acd","Crustacea ZMK",3,"Flanders Marine Institute (VLIZ)",NA,NA,NA
"7b521ef5-2753-4811-b946-eb03f959575e","Casale Project (aggregated per 1-degree cell)",3,"Duke University",19393,1,"Academic"
"7b521ef5-2753-4811-b946-eb03f959575e","Casale Project (aggregated per 1-degree cell)",3,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"7b521ef5-2753-4811-b946-eb03f959575e","Casale Project (aggregated per 1-degree cell)",3,"WWF Italy's Sea Turtle Network",NA,NA,NA
"7b521ef5-2753-4811-b946-eb03f959575e","Casale Project (aggregated per 1-degree cell)",3,"seaturtle.org",NA,NA,NA
"843ab046-de61-4367-8285-972aff54a3a4","WWF Italy (aggregated per 1-degree cell)",3,"Duke University",19393,1,"Academic"
"843ab046-de61-4367-8285-972aff54a3a4","WWF Italy (aggregated per 1-degree cell)",3,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"843ab046-de61-4367-8285-972aff54a3a4","WWF Italy (aggregated per 1-degree cell)",3,"WWF Italy's Sea Turtle Network",NA,NA,NA
"843ab046-de61-4367-8285-972aff54a3a4","WWF Italy (aggregated per 1-degree cell)",3,"seaturtle.org",NA,NA,NA
"965ebe62-345b-42ca-bdc1-f1e1dc248e26","Distribution ashore and breeding places of southern elephant seals",3,"Centro para el Estudio de Sistemas Marinos, Centro Nacional Patagónico",18212,3,"Government"
"965ebe62-345b-42ca-bdc1-f1e1dc248e26","Distribution ashore and breeding places of southern elephant seals",3,"Centro Nacional Patagónico - CONICET",NA,NA,NA
"b5c334e0-ddce-402e-b70f-dcf05a2874c5","Crossing the tide (aggregated per 1-degree cell)",3,"Duke University",19393,1,"Academic"
"b5c334e0-ddce-402e-b70f-dcf05a2874c5","Crossing the tide (aggregated per 1-degree cell)",3,"Udayana University - WWF Joint Program",NA,NA,NA
"b5c334e0-ddce-402e-b70f-dcf05a2874c5","Crossing the tide (aggregated per 1-degree cell)",3,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"b5c334e0-ddce-402e-b70f-dcf05a2874c5","Crossing the tide (aggregated per 1-degree cell)",3,"seaturtle.org",NA,NA,NA
"babe9ac5-4043-4e81-afe4-1897f3daabba","Juvenile Green Sea Turtles from Argentina (aggregated per 1-degree cell)",3,"Duke University",19393,1,"Academic"
"babe9ac5-4043-4e81-afe4-1897f3daabba","Juvenile Green Sea Turtles from Argentina (aggregated per 1-degree cell)",3,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"babe9ac5-4043-4e81-afe4-1897f3daabba","Juvenile Green Sea Turtles from Argentina (aggregated per 1-degree cell)",3,"Regional Program for Sea Turtle Research and Conservation of Argentina (PRICTMA)",NA,NA,NA
"babe9ac5-4043-4e81-afe4-1897f3daabba","Juvenile Green Sea Turtles from Argentina (aggregated per 1-degree cell)",3,"seaturtle.org",NA,NA,NA
"d3bdc700-fcf1-42ee-9587-e38287cf9f46","University of Málaga: MGC - Algae",3,"Vlaams Instituut voor de Zee",6223,3,"Government"
"d3bdc700-fcf1-42ee-9587-e38287cf9f46","University of Málaga: MGC - Algae",3,"University of Málaga; Faculty of Sciences Departamento de Biología Vegetal",NA,NA,NA
"d3bdc700-fcf1-42ee-9587-e38287cf9f46","University of Málaga: MGC - Algae",3,"Flanders Marine Institute (VLIZ)",NA,NA,NA
"dcff3bc2-1c46-4fab-9dbf-628550094a30","Understanding the effects of climate change on Caribbean hawksbill turtles: satellite tracking hawksbill migrations (aggregated per 1-degree cell)",3,"Duke University",19393,1,"Academic"
"dcff3bc2-1c46-4fab-9dbf-628550094a30","Understanding the effects of climate change on Caribbean hawksbill turtles: satellite tracking hawksbill migrations (aggregated per 1-degree cell)",3,"WWF Canada/LAC",NA,NA,NA
"dcff3bc2-1c46-4fab-9dbf-628550094a30","Understanding the effects of climate change on Caribbean hawksbill turtles: satellite tracking hawksbill migrations (aggregated per 1-degree cell)",3,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"dcff3bc2-1c46-4fab-9dbf-628550094a30","Understanding the effects of climate change on Caribbean hawksbill turtles: satellite tracking hawksbill migrations (aggregated per 1-degree cell)",3,"seaturtle.org",NA,NA,NA
"e835c407-7c5a-445c-9e5a-d130e5ea2fd1","Cemetery Beach Port Hedland Flatback Tracking Project 2011-2012 (aggregated per 1-degree cell)",3,"Duke University",19393,1,"Academic"
"e835c407-7c5a-445c-9e5a-d130e5ea2fd1","Cemetery Beach Port Hedland Flatback Tracking Project 2011-2012 (aggregated per 1-degree cell)",3,"Western Australian Sea Turtle Satellite Tracking Project",NA,NA,NA
"e835c407-7c5a-445c-9e5a-d130e5ea2fd1","Cemetery Beach Port Hedland Flatback Tracking Project 2011-2012 (aggregated per 1-degree cell)",3,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"e835c407-7c5a-445c-9e5a-d130e5ea2fd1","Cemetery Beach Port Hedland Flatback Tracking Project 2011-2012 (aggregated per 1-degree cell)",3,"seaturtle.org",NA,NA,NA
"e98ad0a0-c948-4933-885c-a04dfc472364","Iniciativa Carey del Pacifico Oriental - ICAPO - Eastern Pacific Hawksbill Initiative (aggregated per 1-degree cell)",3,"Duke University",19393,1,"Academic"
"e98ad0a0-c948-4933-885c-a04dfc472364","Iniciativa Carey del Pacifico Oriental - ICAPO - Eastern Pacific Hawksbill Initiative (aggregated per 1-degree cell)",3,"NOAA Southwest Fisheries Science Center",NA,NA,NA
"e98ad0a0-c948-4933-885c-a04dfc472364","Iniciativa Carey del Pacifico Oriental - ICAPO - Eastern Pacific Hawksbill Initiative (aggregated per 1-degree cell)",3,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"e98ad0a0-c948-4933-885c-a04dfc472364","Iniciativa Carey del Pacifico Oriental - ICAPO - Eastern Pacific Hawksbill Initiative (aggregated per 1-degree cell)",3,"seaturtle.org",NA,NA,NA
"ef18dc0c-ae54-4c82-9f8b-4412ec428de8","HMAP Dataset 01: SE Australian Trawl Fishery I: Fish (various) landings and fishing effort, South East Australia, 1918-1923",3,"Vlaams Instituut voor de Zee",6223,3,"Government"
"ef18dc0c-ae54-4c82-9f8b-4412ec428de8","HMAP Dataset 01: SE Australian Trawl Fishery I: Fish (various) landings and fishing effort, South East Australia, 1918-1923",3,"Commonwealth Scientific and Industrial Research Organisation",19301,3,"Government"
"ef18dc0c-ae54-4c82-9f8b-4412ec428de8","HMAP Dataset 01: SE Australian Trawl Fishery I: Fish (various) landings and fishing effort, South East Australia, 1918-1923",3,"University of Hull Maritime Historical Studies Centre (MHSC)",NA,NA,NA
"ef18dc0c-ae54-4c82-9f8b-4412ec428de8","HMAP Dataset 01: SE Australian Trawl Fishery I: Fish (various) landings and fishing effort, South East Australia, 1918-1923",3,"Commonwealth Scientific &amp; Industrial Research Organisation (CSIRO)",NA,NA,NA
"ef18dc0c-ae54-4c82-9f8b-4412ec428de8","HMAP Dataset 01: SE Australian Trawl Fishery I: Fish (various) landings and fishing effort, South East Australia, 1918-1923",3,"Flanders Marine Institute (VLIZ)",NA,NA,NA
"282c67f7-d6f1-4c9f-9efe-8e3a20539807","Identification of secondary foraging grounds for green turtles as they depart Mantanani, Malaysia (aggregated per 1-degree cell)",2,"Duke University",19393,1,"Academic"
"282c67f7-d6f1-4c9f-9efe-8e3a20539807","Identification of secondary foraging grounds for green turtles as they depart Mantanani, Malaysia (aggregated per 1-degree cell)",2,"Marine Research Foundation - Marine Turtle Programme",NA,NA,NA
"282c67f7-d6f1-4c9f-9efe-8e3a20539807","Identification of secondary foraging grounds for green turtles as they depart Mantanani, Malaysia (aggregated per 1-degree cell)",2,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"282c67f7-d6f1-4c9f-9efe-8e3a20539807","Identification of secondary foraging grounds for green turtles as they depart Mantanani, Malaysia (aggregated per 1-degree cell)",2,"seaturtle.org",NA,NA,NA
"29c81640-3052-4ad0-b66d-14c21dc3270d","Marine apostome ciliates",2,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental"
"29c81640-3052-4ad0-b66d-14c21dc3270d","Marine apostome ciliates",2,"Troy University",NA,NA,NA
"342c5fcb-89fd-40fd-ad88-56d84dbefd92","Seaweeds records from Argentina and Uruguay",2,"Centro para el Estudio de Sistemas Marinos, Centro Nacional Patagónico",18212,3,"Government"
"342c5fcb-89fd-40fd-ad88-56d84dbefd92","Seaweeds records from Argentina and Uruguay",2,"Centro Nacional Patagónico - CONICET",NA,NA,NA
"342c5fcb-89fd-40fd-ad88-56d84dbefd92","Seaweeds records from Argentina and Uruguay",2,"Centro Nacional Patagonico-CONICET",NA,NA,NA
"44521999-d6d5-45dd-a0a9-53fa9117fa25","Gulf Turtle Tracking Project 2010 (aggregated per 1-degree cell)",2,"Duke University",19393,1,"Academic"
"44521999-d6d5-45dd-a0a9-53fa9117fa25","Gulf Turtle Tracking Project 2010 (aggregated per 1-degree cell)",2,"Emirates Wildlife Society WWF - Marine Research Foundation",NA,NA,NA
"44521999-d6d5-45dd-a0a9-53fa9117fa25","Gulf Turtle Tracking Project 2010 (aggregated per 1-degree cell)",2,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"44521999-d6d5-45dd-a0a9-53fa9117fa25","Gulf Turtle Tracking Project 2010 (aggregated per 1-degree cell)",2,"seaturtle.org",NA,NA,NA
"46bffce3-4daf-47a2-868b-00a14765ea7a","Rare marine fishes taken in Irish waters from 1786 to 2008",2,"Vlaams Instituut voor de Zee",6223,3,"Government"
"46bffce3-4daf-47a2-868b-00a14765ea7a","Rare marine fishes taken in Irish waters from 1786 to 2008",2,"National Biodiversity Data Centre",19590,3,"Government"
"46bffce3-4daf-47a2-868b-00a14765ea7a","Rare marine fishes taken in Irish waters from 1786 to 2008",2,"National Biodiversity Data Centre",19590,3,"Government"
"46bffce3-4daf-47a2-868b-00a14765ea7a","Rare marine fishes taken in Irish waters from 1786 to 2008",2,"Flanders Marine Institute (VLIZ)",NA,NA,NA
"58e6252a-971f-4249-af6c-20d9ea918f02","IndOBIS Dataset",2,"Centre for Marine Living Resources & Ecology, Ministry of Earth Sciences, Kochi",11420,3,"Government"
"58e6252a-971f-4249-af6c-20d9ea918f02","IndOBIS Dataset",2,"CMLRE",NA,NA,NA
"5bfbfd4b-38c6-4cc5-8eed-660652012617","Queensland:  K'gari (Fraser Island) Courting turtle tracking 2014-17 (aggregated per 1-degree cell)",2,"Duke University",19393,1,"Academic"
"5bfbfd4b-38c6-4cc5-8eed-660652012617","Queensland:  K'gari (Fraser Island) Courting turtle tracking 2014-17 (aggregated per 1-degree cell)",2,"Aubrey Strydom",NA,NA,NA
"5bfbfd4b-38c6-4cc5-8eed-660652012617","Queensland:  K'gari (Fraser Island) Courting turtle tracking 2014-17 (aggregated per 1-degree cell)",2,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"5bfbfd4b-38c6-4cc5-8eed-660652012617","Queensland:  K'gari (Fraser Island) Courting turtle tracking 2014-17 (aggregated per 1-degree cell)",2,"seaturtle.org",NA,NA,NA
"6b64e7b9-1042-47d1-9b94-43a0572de43b","Spain Tags merged (aggregated per 1-degree cell)",2,"Duke University",19393,1,"Academic"
"6b64e7b9-1042-47d1-9b94-43a0572de43b","Spain Tags merged (aggregated per 1-degree cell)",2,"Fisheries Bycatch Research Group",NA,NA,NA
"6b64e7b9-1042-47d1-9b94-43a0572de43b","Spain Tags merged (aggregated per 1-degree cell)",2,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"6b64e7b9-1042-47d1-9b94-43a0572de43b","Spain Tags merged (aggregated per 1-degree cell)",2,"seaturtle.org",NA,NA,NA
"81933bf6-64fa-433d-9f96-84a30b212c3d","NEFSC 1995 AJ9501 (Part I)",2,"Duke University",19393,1,"Academic"
"81933bf6-64fa-433d-9f96-84a30b212c3d","NEFSC 1995 AJ9501 (Part I)",2,"NOAA Northeast Fisheries Science Center",NA,NA,NA
"81933bf6-64fa-433d-9f96-84a30b212c3d","NEFSC 1995 AJ9501 (Part I)",2,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"82b9ede1-962d-42a5-acde-26b889b06858","South Australian Museum Ornithology Collection - marine records",2,"CSIRO Oceans and Atmosphere (Hobart)",17014,3,"Government"
"82b9ede1-962d-42a5-acde-26b889b06858","South Australian Museum Ornithology Collection - marine records",2,"South Australian Museum",19474,3,"Government"
"82b9ede1-962d-42a5-acde-26b889b06858","South Australian Museum Ornithology Collection - marine records",2,"CSIRO Oceans and Atmosphere",NA,NA,NA
"98f8137f-5524-4eea-8ea0-984f81a5153f","CRED Rapid Ecological Assessments of Coral Health and Disease in the Pacific Ocean 2005-2008",2,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental"
"98f8137f-5524-4eea-8ea0-984f81a5153f","CRED Rapid Ecological Assessments of Coral Health and Disease in the Pacific Ocean 2005-2008",2,"National Oceanic and Atmospheric Administration; National Marine Fisheries Service Pacific Islands Fisheries Science Center (NOAA-PIFSC)",NA,NA,NA
"98f8137f-5524-4eea-8ea0-984f81a5153f","CRED Rapid Ecological Assessments of Coral Health and Disease in the Pacific Ocean 2005-2008",2,"Federal Government of the United States of America; Department of Commerce; National Oceanic and Atmospheric Administration; National Marine Fisheries Service; Pacific Islands Fisheries Science Center Coral Reef Ecosystem Division (NOAA-CRED)",NA,NA,NA
"9f8656fd-43dd-467e-a008-814cf028317c","Marine Turtle Conservation Project 2012-2013 (aggregated per 1-degree cell)",2,"Duke University",19393,1,"Academic"
"9f8656fd-43dd-467e-a008-814cf028317c","Marine Turtle Conservation Project 2012-2013 (aggregated per 1-degree cell)",2,"Emirates Wildlife Society WWF - Marine Research Foundation",NA,NA,NA
"9f8656fd-43dd-467e-a008-814cf028317c","Marine Turtle Conservation Project 2012-2013 (aggregated per 1-degree cell)",2,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"9f8656fd-43dd-467e-a008-814cf028317c","Marine Turtle Conservation Project 2012-2013 (aggregated per 1-degree cell)",2,"seaturtle.org",NA,NA,NA
"b2e5b9e9-d668-486f-b909-fb5d621d0c61","Hawksbill Hope &amp; Marymount University (aggregated per 1-degree cell)",2,"Duke University",19393,1,"Academic"
"b2e5b9e9-d668-486f-b909-fb5d621d0c61","Hawksbill Hope &amp; Marymount University (aggregated per 1-degree cell)",2,"Marymount University and Hawksbill Hope in Belize",NA,NA,NA
"b2e5b9e9-d668-486f-b909-fb5d621d0c61","Hawksbill Hope &amp; Marymount University (aggregated per 1-degree cell)",2,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"b2e5b9e9-d668-486f-b909-fb5d621d0c61","Hawksbill Hope &amp; Marymount University (aggregated per 1-degree cell)",2,"seaturtle.org",NA,NA,NA
"b9786aec-1ac1-4803-b8d5-50ca7b9e87b4","ABYSSLINE UKSRL Contract Area CCZ Megafauna 2013-2015: Ctenophora",2,"University of Hawaii at Manoa",13238,2,"Research"
"d251cb06-8be1-4463-a97e-574b5eca43b0","Collection Tunicata SMF",2,"Vlaams Instituut voor de Zee",6223,3,"Government"
"d251cb06-8be1-4463-a97e-574b5eca43b0","Collection Tunicata SMF",2,"Senckenberg Nature Research Society Research Institute and Natural History Museum (SGN)",NA,NA,NA
"d251cb06-8be1-4463-a97e-574b5eca43b0","Collection Tunicata SMF",2,"Flanders Marine Institute (VLIZ)",NA,NA,NA
"e7c86904-aac7-4a17-a895-99a54c430d80","NEFSC Benthic Database",2,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental"
"e7c86904-aac7-4a17-a895-99a54c430d80","NEFSC Benthic Database",2,"National Marine Fisheries Service, Northeast Fisheries Science Center, Massachusetts",7541,3,"Government"
"e7c86904-aac7-4a17-a895-99a54c430d80","NEFSC Benthic Database",2,"National Oceanic and Atmospheric Administration; National Marine Fisheries Service Northeast Fisheries Science Center (NOAA-NEFSC)",NA,NA,NA
"e7c86904-aac7-4a17-a895-99a54c430d80","NEFSC Benthic Database",2,"Federal Government of the United States of America; Department of Commerce; National Oceanic and Atmospheric Administration; National Marine Fisheries Service; Northeast Fisheries Science Center (NEFSC)",NA,NA,NA
"f3019ee2-a2f8-4a5c-acd9-1a546b363a17","The Southeast Regional Taxonomic Center",2,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental"
"f3019ee2-a2f8-4a5c-acd9-1a546b363a17","The Southeast Regional Taxonomic Center",2,"South Australian Museum",19474,3,"Government"
"f3019ee2-a2f8-4a5c-acd9-1a546b363a17","The Southeast Regional Taxonomic Center",2,"South Carolina Department of Natural Resources; Marine Resources Research Institute Southeastern Regional Taxonomic Center (SCDNR-SERTC)",NA,NA,NA
"f415cf1b-30b1-48d6-b15f-1b97bc462c8e","South Australia's Sea Lions as Ocean Observers (aggregated per 1-degree cell)",2,"Duke University",19393,1,"Academic"
"f415cf1b-30b1-48d6-b15f-1b97bc462c8e","South Australia's Sea Lions as Ocean Observers (aggregated per 1-degree cell)",2,"Fur seal, pelagic shark and seabird tracking",NA,NA,NA
"f415cf1b-30b1-48d6-b15f-1b97bc462c8e","South Australia's Sea Lions as Ocean Observers (aggregated per 1-degree cell)",2,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"f415cf1b-30b1-48d6-b15f-1b97bc462c8e","South Australia's Sea Lions as Ocean Observers (aggregated per 1-degree cell)",2,"seaturtle.org",NA,NA,NA
"09be818d-531c-4d86-8eba-5db81d42fdba","COLETA - IMAR/DOP-Uac reference collection from 1977 to 2012",1,"University of the Azores Department of Oceanography and Fisheries (UAC-DOP)",NA,NA,NA
